"bid","bpid","affilliation","rank","competitors","exam_type","pass_year","king","lid","previous","exam_class","class_rank","pass_date"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1849_012869&category=dirSer","G002+AKS-KHF_13AD8CC885B85DB1816X0","문과",20,36,"식년시",1849,"헌종",104,"유학(幼學)","병과(丙科)",10,"1849-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1849_012871&category=dirSer","G002+AKS-KHF_13C724BCD1C120B1827X0","문과",22,36,"식년시",1849,"헌종",61,"유학(幼學)","병과(丙科)",12,"1849-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1849_012872&category=dirSer","G002+AKS-KHF_13AE40C601BB35B1826X0","문과",23,36,"식년시",1849,"헌종",251,"유학(幼學)","병과(丙科)",13,"1849-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1849_012873&category=dirSer","G002+AKS-KHF_13D0C1C7A5D638B1821X0","문과",24,36,"식년시",1849,"헌종",251,"유학(幼學)","병과(丙科)",14,"1849-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1849_012862&category=dirSer","G002+AKS-KHF_13BC15C815D604B1819X0","문과",13,36,"식년시",1849,"헌종",70,"유학(幼學)","병과(丙科)",3,"1849-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1849_012875&category=dirSer","G002+AKS-KHF_13BC15CE58ADDCB1784X0","문과",26,36,"식년시",1849,"헌종",290,"유학(幼學)","병과(丙科)",16,"1849-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1849_012876&category=dirSer","G002+AKS-KHF_13C774C0C1C900B1808X0","문과",27,36,"식년시",1849,"헌종",132,"유학(幼學)","병과(丙科)",17,"1849-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1849_012882&category=dirSer","G002+AKS-KHF_13C624ACBDB9ACB1813X0","문과",33,36,"식년시",1849,"헌종",183,"유학(幼學)","병과(丙科)",23,"1849-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1849_012883&category=dirSer","G002+AKS-KHF_13CD08BCD1B355B1825X0","문과",34,36,"식년시",1849,"헌종",87,"유학(幼學)","병과(丙科)",24,"1849-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1849_012885&category=dirSer","G002+AKS-KHF_13AE40B355D765B1818X0","문과",36,36,"식년시",1849,"헌종",297,"유학(幼學)","병과(丙科)",26,"1849-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1849_012867&category=dirSer","G002+AKS-KHF_13BC15C758D55CB1798X0","문과",18,36,"식년시",1849,"헌종",78,"유학(幼學)","병과(丙科)",8,"1849-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1849_012877&category=dirSer","G002+AKS-KHF_13C784C751BAA8B1784X0","문과",28,36,"식년시",1849,"헌종",7,"유학(幼學)","병과(丙科)",18,"1849-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1849_012870&category=dirSer","G002+AKS-KHF_13C724CE58C885B1810X0","문과",21,36,"식년시",1849,"헌종",133,"유학(幼學)","병과(丙科)",11,"1849-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1849_012859&category=dirSer","G002+AKS-KHF_13C774D718BCD1B1819X0","문과",10,36,"식년시",1849,"헌종",194,"유학(幼學)","을과(乙科)",7,"1849-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1849_012860&category=dirSer","G002+AKS-KHF_13C7A5C751D45CB1819X0","문과",11,36,"식년시",1849,"헌종",229,"유학(幼學)","병과(丙科)",1,"1849-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1852_012972&category=dirSer","G002+AKS-KHF_13C870ACBDC2B9B1828X0","문과",15,39,"식년시",1852,"철종",36,"유학(幼學)","병과(丙科)",5,"1852-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1849_012887&category=dirSer","G002+AKS-KHF_13CD5CBCF5B798B1816X0","문과",2,5,"정시",1849,"헌종",136,"진사(進士)","을과(乙科)",1,"1849-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1849_012889&category=dirSer","G002+AKS-KHF_13BC30C0C1D604B1814X0","문과",4,5,"정시",1849,"헌종",195,"진사(進士)","병과(丙科)",2,"1849-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1850_012923&category=dirSer","G002+AKS-KHF_13C548CE58BB35B1826X0","문과",33,40,"증광시",1850,"철종",142,"유학(幼學)","병과(丙科)",23,"1850-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1851_012943&category=dirSer","G002+AKS-KHF_13C720B3C4D718B1826X0","문과",2,13,"정시2",1851,"철종",149,"유학(幼學)","을과(乙科)",1,"1851-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1850_012902&category=dirSer","G002+AKS-KHF_13BC15C0ACACB8B1800X0","문과",12,40,"증광시",1850,"철종",87,"유학(幼學)","병과(丙科)",2,"1850-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1850_012918&category=dirSer","G002+AKS-KHF_13AE40C774ADDCB1814X0","문과",28,40,"증광시",1850,"철종",257,"진사(進士)","병과(丙科)",18,"1850-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1880_014073&category=dirSer","G002+AKS-KHF_13BC15B450D45CB1843X0","문과",3,5,"정시",1880,"고종",127,"유학(幼學)","을과(乙科)",2,"1880-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1850_012922&category=dirSer","G002+AKS-KHF_13AD8CD55CC131B1811X0","문과",32,40,"증광시",1850,"철종",149,"생원(生員)","병과(丙科)",22,"1850-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1850_012925&category=dirSer","G002+AKS-KHF_13C774ACBDC77CB1826X0","문과",35,40,"증광시",1850,"철종",18,"유학(幼學)","병과(丙科)",25,"1850-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1850_012926&category=dirSer","G002+AKS-KHF_13C774C11DC8FCB1827X0","문과",36,40,"증광시",1850,"철종",149,"유학(幼學)","병과(丙科)",26,"1850-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1850_012929&category=dirSer","G002+AKS-KHF_13C815D604B355B1810X0","문과",39,40,"증광시",1850,"철종",330,"유학(幼學)","병과(丙科)",29,"1850-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1851_012933&category=dirSer","G002+AKS-KHF_13CD5CD559C2B9B1817X0","문과",3,11,"정시",1851,"철종",276,"유학(幼學)","을과(乙科)",2,"1851-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1851_012935&category=dirSer","G002+AKS-KHF_13D55CC601C870B1808X0","문과",5,11,"정시",1851,"철종",124,"유학(幼學)","병과(丙科)",2,"1851-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1851_012940&category=dirSer","G002+AKS-KHF_13C774D615D68CB1807X0","문과",10,11,"정시",1851,"철종",169,"유학(幼學)","병과(丙科)",7,"1851-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1851_012942&category=dirSer","G002+AKS-KHF_13C548C7ACB9B0B1820X0","문과",1,13,"정시2",1851,"철종",99,"유학(幼學)","갑과(甲科)",1,"1851-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1851_012946&category=dirSer","G002+AKS-KHF_13CD5CD64DC8FCB1819X0","문과",5,13,"정시2",1851,"철종",219,"유학(幼學)","병과(丙科)",2,"1851-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1851_012947&category=dirSer","G002+AKS-KHF_13AE40BCD1C6D0B1805X0","문과",6,13,"정시2",1851,"철종",87,"유학(幼學)","병과(丙科)",3,"1851-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1851_012950&category=dirSer","G002+AKS-KHF_13C870C11DB9CCB1828X0","문과",9,13,"정시2",1851,"철종",129,"유학(幼學)","병과(丙科)",6,"1851-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1851_012953&category=dirSer","G002+AKS-KHF_13C548C2DCD611B1811X0","문과",12,13,"정시2",1851,"철종",157,"유학(幼學)","병과(丙科)",9,"1851-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1851_012955&category=dirSer","G002+AKS-KHF_13ACFDCE58C12DB1810X0","문과",1,3,"알성시",1851,"철종",88,"유학(幼學)","갑과(甲科)",1,"1851-07-01"
