id1,namehg1,namehj1,year,prevdegreehg,prevdegreehj,source,courtesynamehg,courtesynamehj,ancestralseathg,choronymhg,ancestralseathj,choronymhj,addresshg,addresshj,pennamehg,pennamehj,posthumoustitlehg,posthumoustitlehj,error
13211,이희원,李喜元,1872,유학,幼學,MTPA 030A 1D; PSTP 04-020A,,,전주,전주 이,全州,全州 李,경,京,,,,,
13212,전응룡,田應龍,1872,유학,幼學,MTP NL,,,남원,남원 전,南原,南原 田,평양,平壤,,,,,
13213,이희춘,李熙春,1872,진사,進士,MTPA 047B 4B; PSTP 06-056A,경호,景,전주,전주 이,全州,全州 李,경(京),墓在 富平,,,,,
13214,윤승구,尹升求,1873,진사,進士,MTPA 275B 1C; PSTP 23-024B,군여,君如,해평,해평 윤,海平,海平 尹,경,京,,,,,
13215,오승수,吳升壽,1873,유학,幼學,MTP NL,,,해주,해주 오,海州,海州 吳,함평,咸平,,,,,
13216,조종우,趙鍾宇,1873,유학,幼學,MTPB 078B 3B,대경,大卿,한양,한양 조,漢陽,漢陽 趙,용인,龍仁,,,,,
13217,백시현,白是玄,1873,유학,幼學,MTP NL,,,수원,수원 백,水原,水原 白,태천,泰川,,,,,
13218,강운형,姜運馨,1873,유학,幼學,MTP NL,,,진주,진주 강,晋州,晋州 姜,칠곡,漆谷,,,,,
13219,안념신,安念信,1873,유학,幼學,MTPB 133A 4CP,,,순흥,순흥 안,順興,順興 安,안주,安州,,,,,
13220,김약린,金若麟,1873,유학,幼學,MTP NC,,,전주,전주 김,全州,全州 金,명천,明川,,,,,
13221,강준환,姜駿煥,1873,유학,幼學,MTP NL,,,진주,진주 강,晋州,晋州 姜,안동,安東,,,,,
13222,문준영,文俊永,1873,유학,幼學,MTP NL,,,남평,남평 문,南平,南平 文,정주,定州,,,,,
13223,홍정후,洪正厚,1873,유학,幼學,MTPB 036A 1D; PSTP 33-079A,,,남양,남양 홍,南陽,南陽 洪,경,京,,,,,
13224,홍영식,洪英植,1873,유학,幼學,"MTPB 032B 1B; PSTP 24-060A, 33-024B",중유,仲有,남양,남양 홍,南陽,南陽 洪,경(京),墓在 興川,금석,琴石,충민,忠愍,
13225,김영제,金永濟,1873,유학,幼學,MTP NL,사즙,士楫,연안,연안 김,延安,延安 金,정주(定州),墓在 定州,,,,,
13226,백취규,白聚奎,1873,유학,幼學,MTP NL,,,수원,수원 백,水原,水原 白,운산,雲山,,,,,
13227,박형동,朴衡東,1873,유학,幼學,MTPA 223A 4A,경표,敬杓,순천,순천 박,順天,順天 朴,청주,淸州,,,,,
13228,강성희,姜聖喜,1873,유학,幼學,MTP NL,,,진주,진주 강,晋州,晋州 姜,진주,晋州,,,,,
13229,홍종함,洪鍾,1873,유학,幼學,MTP NL,찬화,贊和,남양,남양 홍,南陽,南陽 洪,정주(定州),墓在 定州,,,,,
13230,김성묵,金性默,1873,유학,幼學,MTP NL,덕화,德化,연안,연안 김,延安,延安 金,정주,定州,,,,,
13231,김창일,金昌一,1873,유학,幼學,MTP NL,준여,俊汝,연안,연안 김,延安,延安 金,정주(定州),墓在 定州,,,,,
13232,김태룡,金泰龍,1873,유학,幼學,MTP NL,,,경주,경주 김,慶州,慶州 金,태천,泰川,,,,,
13233,선우헌,鮮于,1873,유학,幼學,MTP NL,,,태원,태원 선,太原,太原 鮮,태천,泰川,,,,,
13234,황기연,黃耆淵,1873,유학,幼學,MTPB 206A 1D; PSTP 41-025A,영숙,英叔,창원,창원 황,昌原,昌原 黃,과천,果川,,,,,
13235,이달현,李達賢,1873,유학,幼學,MTP NL,,,연안,연안 이,延安,延安 李,순안,順安,,,,,
13236,이찬두,李贊斗,1873,유학,幼學,MTP NL,,,전주,전주 이,全州,全州 李,수안,遂安,,,,,
13237,차기형,車驥衡,1873,유학,幼學,MTP NL,,,연안,연안 차,延安,延安 車,영변,寧邊,,,,,
13238,이보영,李輔榮,1873,유학,幼學,MTPA 070B 1D; PSTP 09-044B,좌하,左昰,경주,경주 이,慶州,慶州 李,경,京,,,,,
13239,임백동,任百東,1873,유학,幼學,MTP NL,,,풍천,풍천 임,豊川,豊川 任,평강,平康,,,,,
13240,이회수,李晦洙,1873,유학,幼學,MTP NL,,,광주,광주 이,廣州,廣州 李,개천,价川,,,,,
13241,임상희,林相僖,1873,유학,幼學,MTP NC,,,전주,전주 임,全州,全州 林,정주,定州,,,,,
13242,김창하,金昌夏,1873,유학,幼學,MTP NL,선호,善浩,연안,연안 김,延安,延安 金,정주(定州),墓在 定州,,,,,
13243,이휘상,李彙相,1873,유학,幼學,MTPA 132B 1A,공우,公佑,진보,진보 이,眞寶,眞寶 李,예안,禮安,,,,,
13244,양치묵,梁致默,1873,유학,幼學,MTP NL,,,남원,남원 양,南原,南原 梁,단양,丹陽,,,,,
13245,백주범,白周範,1873,유학,幼學,MTP NL,,,수원,수원 백,水原,水原 白,태천,泰川,,,,,
13246,이준선,李駿善,1873,유학,幼學,MTP NL,,,전주,전주 이,全州,全州 李,담양,潭陽,,,,,
13247,김룡국,金龍國,1873,유학,幼學,MTP NL,,,광산,광산 김,光山,光山 金,악안,樂安,,,,,
13248,고시경,高時景,1873,유학,幼學,MTP NL,,,장택,장택 고,長澤,長澤 高,영광,靈光,,,,,
13249,이신엽,李臣燁,1873,유학,幼學,MTP NL,공선,孔善,전주,전주 이,全州,全州 李,정주(定州),墓在 定州,,,,,
13250,변옥,卞,1873,유학,幼學,MTP NL,,,초계,초계 변,草溪,草溪 卞,청주,淸州,,,,,
13251,이익수,李益秀,1873,유학,幼學,MTPA 102A 3D,사우,士禹,광주,광주 이,廣州,廣州 李,칠곡,漆谷,매우,梅宇,,,
13252,조시식,趙時植,1873,유학,幼學,MTP NL,,,함안,함안 조,咸安,咸安 趙,함안,咸安,,,,,
13253,심상학,沈相學,1873,진사,進士,"MTPB 128B 4C; PSTP 10-006B, 35-062A",덕초,悳初,청송,청송 심,靑松,靑松 沈,경,京,,,,,
13254,이건용,李建容,1873,진사,進士,MTPA 010A 2CP,,,전주,전주 이,全州,全州 李,양근,楊根,,,,,
13255,조횡,趙,1873,진사,進士,MTPB 073B 1C,,,풍양,풍양 조,豊壤,豊壤 趙,상주,尙州,,,,,
13256,심진규,沈鎭圭,1873,유학,幼學,MTPB 121B 1D; PSTP 35-042A,,,청송,청송 심,靑松,靑松 沈,경,京,,,,,
13257,정인협,鄭寅協,1873,유학,幼學,MTPA 234A 2B; PSTP 19-031A,치공,稚恭,동래,동래 정,東萊,東萊 鄭,경,京,,,,,
13258,이재긍,李載兢,1873,유학,幼學,"MTPA 064A 3A; PSTP 08-067A, 33-079A",,,전주,전주 이,全州,全州 李,경,京,,,,,
13259,홍병일,洪炳一,1873,유학,幼學,MTPB 033A 1A,사일,士一,남양,남양 홍,南陽,南陽 洪,경,京,,,,,
13260,박식,朴植,1873,유학,幼學,MTP NL,,,울산,울산 박,蔚山,蔚山 朴,개성,開城,,,,,
13261,한용설,韓用卨,1873,유학,幼學,MTP NL,,,청주,청주 한,淸州,淸州 韓,평양,平壤,,,,,
13262,최경모,崔璟模,1873,유학,幼學,MTP NL,,,광양,광양 최,光陽,光陽 崔,순창,淳昌,,,,,
13263,신태동,申泰東,1873,유학,幼學,MTP NL,,,평산,평산 신,平山,平山 申,원주,原州,,,,,
13264,조동필,趙東弼,1873,유학,幼學,MTPB 074B 1A; PSTP 24-015A,성도,聖道,풍양,풍양 조,豊壤,豊壤 趙,양주,楊州,,,,,
13265,이정래,李正來,1873,유학,幼學,MTPA 102B 3A; PSTP 13-063B,,,광주,광주 이,廣州,廣州 李,충주,忠州,,,,,
13266,권봉집,權鳳集,1873,유학,幼學,MTP NL,,,안동,안동 권,安東,安東 權,전의,全義,,,,,
13267,유면호,柳冕鎬,1873,유학,幼學,MTP NL,주오,周五,문화,문화 유,文化,文化 柳,청주,淸州,도은,陶隱,,,
13268,박주양,朴周陽,1873,생원,生員,"MTPA 213B 1C; PSTP 19-030B, 26-040B",문재,文哉,반남,반남 박,潘南,潘南 朴,경,京,,,,,
13269,이주영,李胄榮,1874,유학,幼學,MTPA 070A 1D; PSTP 09-041A,순교,舜敎,경주,경주 이,慶州,慶州 李,경,京,,,,,
13270,민창식,閔昌植,1874,목사,牧使,MTPB 147B 4A; PSTP 43-023A,성번,盛藩,여흥,여흥 민,驪興,驪興 閔,경(京),墓在 驪州,,,,,
13271,윤치담,尹致聃,1874,부사과,副司果,MTPA 275A 2A; PSTP 23-020B,주로,周老,해평,해평 윤,海平,海平 尹,파주,坡州,,,,,
13272,정인성,鄭寅性,1874,진사,進士,"MTPA 233A 2B; PSTP 19-024B, 19-025A, 19-033BP",희정,羲正,동래,동래 정,東萊,東萊 鄭,경,京,,,,,
13273,민종묵,閔種默,1874,유학,幼學,MTPB 145A 4A,현경,玄卿,여흥,여흥 민,驪興,驪興 閔,경(京),墓在 富川,한산,翰山,,,
13274,박해순,朴海淳,1874,참봉,奉,MTPA 223A 2D,목순,穆淳,순천,순천 박,順天,順天 朴,대구,大丘,,,,,
13275,김상익,金商翼,1874,유학,幼學,MTP NL,여림,汝霖,경주,경주 김,慶州,慶州 金,태천,泰川,,,,,
13276,홍순형,洪淳馨,1874,유학,幼學,MTPB 031B 1A; PSTP 33-010B,여문,汝聞,남양,남양 홍,南陽,南陽 洪,경(京),墓在 楊州,,,,,
13277,이봉규,李鳳奎,1874,유학,幼學,MTPA 088B 2D; PSTP 12-032BP,노경,魯卿,전의,전의 이,全義,全義 李,전주,全州,국포,菊圃,,,
13278,이명재,李命宰,1874,생원,生員,MTPA 076A 1D; PSTP 10-009A,성의,聖意,연안,연안 이,延安,延安 李,경,京,,,,,
13279,이희수,李希洙,1874,유학,幼學,MTPA 108B 1D,규여,奎汝,덕수,덕수 이,德水,德水 李,해주,海州,,,,,
13280,오광수,吳光洙,1874,유학,幼學,MTP NL,도삼,道三,나주,나주 오,羅州,羅州 吳,무안,務安,,,,,
13281,홍종운,洪鍾運,1874,유학,幼學,MTPB 027B 1D,경행,景行,남양,남양 홍,南陽,南陽 洪,적성,積城,,,,,
13282,한진현,韓震鉉,1874,직장,直長,MTPB 102B 4D,윤진,允進,안변,안변 한,安邊,安邊 韓,함흥,咸興,,,,,
13283,황하흠,黃夏欽,1874,유학,幼學,MTP NL,치삼,致三,회덕,회덕 황,懷德,懷德 黃,목천,木川,,,,,
13284,정원하,鄭元夏,1874,진사,進士,MTPA 244B 1D,성조,聖肇,연일,연일 정,延日,延日 鄭,경,京,,,,,
13285,김윤식,金允植,1874,영,令,MTPA 190B 3C; PSTP 17-063B,순경,洵卿,청풍,청풍 김,淸風,淸風 金,경,京,운양,雲養,,,
13286,오익영,吳益泳,1874,생원,生員,MTPB 104B 2D; PSTP 45-002B,우삼,友三,해주,해주 오,海州,海州 吳,경,京,,,,,
13287,송세헌,宋世憲,1874,진사,進士,MTPB 187B 4D,순교,舜喬,은진,은진 송,恩津,恩津 宋,청주,淸州,,,,,
13288,강우형,姜友馨,1874,유학,幼學,MTPB 113B 2D; PSTP 36-017B,익보,益甫,진주,진주 강,晋州,晋州 姜,경,京,,,,,
13289,엄주한,嚴柱漢,1874,진사,進士,MTPB 241B 1B,응여,應汝,영월,영월 엄,寧越,寧越 嚴,경,京,,,,,
13290,서기순,徐夔淳,1874,유학,幼學,MTPB 163B 4B,치화,稚和,대구,대구 서,大丘,大丘 徐,경,京,,,,,
13291,이헌경,李軒卿,1874,유학,幼學,MTPA 142A 3D,용칠,容七,부평,부평 이,富平,富平 李,경,京,,,,,
13292,이운하,李雲夏,1874,유학,幼學,MTPA 008B 3B; PSTP 01-055B,경오,景五,전주,전주 이,全州,全州 李,경,京,,,,,
13293,한절동,韓東,1874,유학,幼學,MTPB 100A 1B; PSTP 31-018A,보경,保卿,청주,청주 한,淸州,淸州 韓,경,京,,,,,
13294,송도순,宋道淳,1874,참봉,奉,MTPB 187A 1C,윤명,允明,은진,은진 송,恩津,恩津 宋,회덕,懷德,,,,,
13295,박희양,朴憙陽,1874,부사과,副司果,MTPA 210A 2C; PSTP 26-010B,경회,景晦,반남,반남 박,潘南,潘南 朴,경,京,,,,,
13296,이호철,李鎬喆,1874,유학,幼學,MTPA 140A 2B,중길,重吉,우봉,우봉 이,牛峰,牛峰 李,경,京,,,,,
13297,김구현,金九鉉,1874,전첨,典籤,MTPA 163B 4B; PSTP 16-015A,경락,景洛,광산,광산 김,光山,光山 金,경,京,,,,,
13298,정광시,鄭匡始,1874,판관,判官,MTPA 246A 2C; PSTP 20-030B,미능,美能,해주,해주 정,海州,海州 鄭,경,京,,,,,
13299,현재신,玄載辰,1874,유학,幼學,MTP NL,양화,養和,연주,연주 현,延州,延州 玄,정주,定州,,,,,
13300,박두양,朴斗陽,1874,유학,幼學,MTPA 210B 2C; PSTP 26-013B,건칠,建七,반남,반남 박,潘南,潘南 朴,경,京,,,,,
13301,조종필,趙鍾弼,1874,현감,縣監,MTPB 078A 2B; PSTP 25-030A,은상,殷象,한양,한양 조,漢陽,漢陽 趙,경,京,,,,,
13302,최정석,崔定錫,1874,유학,幼學,MTPB 005B 4A; PSTP 39-069B,경보,景保,해주,해주 최,海州,海州 崔,경(京),墓在 安城,,,,,
13303,심상훈,沈相薰,1874,교관,敎官,MTPB 129A 2C; PSTP 35-063B,순가,舜歌,청송,청송 심,靑松,靑松 沈,경,京,,,충숙,忠肅,
13304,김철희,金喆熙,1874,생원,生員,MTPA 156A 2A; PSTP 16-071A,보경,保卿,경주,경주 김,慶州,慶州 金,경,京,,,,,
13305,김우균,金羽均,1874,유학,幼學,MTPA 174A 2B; PSTP 15-057A,익경,翼卿,안동,안동 김,安東,安東 金,경,京,,,,,
13306,홍영우,洪永禹,1874,현감,縣監,MTPB 030A 3C,경명,景命,남양,남양 홍,南陽,南陽 洪,서산(瑞山),墓在 洪州,,,,,
13307,조동만,趙東萬,1874,유학,幼學,MTPB 074A 1A; PSTP 24-008B,군극,君克,풍양,풍양 조,豊壤,豊壤 趙,경,京,,,,,
13308,정기상,鄭璣相,1874,생원,生員,MTPA 254B 4D; PSTP 20-022B,경재,敬在,초계,초계 정,草溪,草溪 鄭,안의,安義,,,,,
13309,김문제,金文濟,1874,유학,幼學,MTPA 153A 2B; PSTP 16-040B,성종,聖從,경주,경주 김,慶州,慶州 金,경,京,,,,,
13310,조만식,趙晩植,1874,유학,幼學,MTPB 078B 2A,여고,汝皐,한양,한양 조,漢陽,漢陽 趙,포천,抱川,,,,,
13311,구성희,具星喜,1874,유학,幼學,MTP NL,경칠,景七,능성,능성 구,綾城,綾城 具,강화,江華,,,,,
13312,윤정식,尹貞植,1874,유학,幼學,MTPA 267B 2B; PSTP 22-064B,치도,致度,파평,파평 윤,坡平,坡平 尹,단양,丹陽,,,,,
13313,이의갑,李義甲,1874,유학,幼學,MTPA 083A 3C,주경,胄卿,연안,연안 이,延安,延安 李,경,京,,,,,
13314,조규현,趙圭鉉,1874,유학,幼學,MTP NL,,,백천,백천 조,白川,白川 趙,백천,白川,,,,,
13315,김학수,金學洙,1874,진사,進士,"MTPA 162B 1D; PSTP 10-043B, 16-009B",윤교,允敎,광산,광산 김,光山,光山 金,경,京,"국사(菊史), 술암",述菴,,,
13316,윤영식,尹永植,1874,유학,幼學,MTP NL,,,파평,파평 윤,坡平,坡平 尹,포천,抱川,,,,,
13317,박제빈,朴齊斌,1874,유학,幼學,MTPA 211A 1B,문경,文卿,반남,반남 박,潘南,潘南 朴,경(京),墓在 金浦,,,,,
13318,배은성,裵殷星,1874,유학,幼學,MTP NL,,,곤양,곤양 배,昆陽,昆陽 裵,평택,平澤,,,,,
13319,이두양,李斗陽,1874,유학,幼學,MTP NC,,,수안,수안 이,遂安,遂安 李,평양,平壤,,,,,
13320,김홍제,金弘濟,1874,유학,幼學,MTP NL,,,경주,경주 김,慶州,慶州 金,충주,忠州,,,,,
13321,조익원,趙益元,1874,유학,幼學,MTPB 078B 2C,,,한양,한양 조,漢陽,漢陽 趙,경,京,,,,,
13322,조창하,趙昌夏,1874,유학,幼學,"MTPB 070B 3D; PSTP 17-063A, 24-011A",경언,景言,풍양,풍양 조,豊壤,豊壤 趙,경,京,,,,,
13323,이수영,李壽榮,1874,유학,幼學,"MTPA 070A 4D; PSTP 09-044A, 26-014B",일옹,一翁,경주,경주 이,慶州,慶州 李,양주,楊州,,,,,
13324,이몽제,李蒙濟,1874,유학,幼學,MTP NL,,,전주,전주 이,全州,全州 李,강서,江西,,,,,
13325,이용원,李容元,1875,군수,郡守,MTPA 036B 3C; PSTP 05-042A,경춘,景春,전주,전주 이,全州,全州 李,경,京,,,,,
13326,오병문,吳炳文,1875,생원,生員,MTPB 108B 1B,맹주,孟周,동복,동복 오,同福,同福 吳,원주,原州,,,,,
13327,강홍거,康鴻擧,1875,유학,幼學,MTP NL,,,신천,신천 강,信川,信川 康,태천,泰川,,,,,
13328,이용직,李容稙,1875,유학,幼學,MTPA 098A 3B; PSTP 13-034A,치만,稚萬,한산,한산 이,韓山,韓山 李,경,京,,,,,
13329,위종겸,魏鍾謙,1875,유학,幼學,MTP NC,,,장흥,장흥 위,長興,長興 魏,함흥,咸興,,,,,
13330,조충희,趙忠熙,1875,유학,幼學,MTPB 082A 2A; PSTP 24-057A,,,양주,양주 조,楊州,楊州 趙,경,京,,,,,
13331,송규원,宋圭元,1875,유학,幼學,MTPB 189B 4A,,,은진,은진 송,恩津,恩津 宋,경,京,,,,,
13332,윤상만,尹相萬,1875,유학,幼學,MTPA 264B 2D; PSTP 22-053B,공미,公眉,파평,파평 윤,坡平,坡平 尹,경,京,,,,,
13333,안창범,安昌範,1875,유학,幼學,MTP NL,,,순흥,순흥 안,順興,順興 安,광양,光陽,,,,,
13334,조룡호,趙龍鎬,1875,우익찬,右翊贊,MTPB 088B 4D; PSTP 24-073B,운오,雲五,임천,임천 조,林川,林川 趙,경,京,,,,,
13335,조석만,趙錫萬,1875,유학,幼學,MTP NL,,,한양,한양 조,漢陽,漢陽 趙,경,京,,,,,
13336,홍승헌,洪承憲,1875,유학,幼學,MTPB 042B 3A; PSTP 33-093A,문일,文一,풍산,풍산 홍,豊山,豊山 洪,경,京,,,,,
13337,홍대중,洪大重,1875,현령,縣令,MTPB 033A 4D,치기,致器,남양,남양 홍,南陽,南陽 洪,경(京),墓在 楊州,,,,,
13338,신덕균,申悳均,1875,생원,生員,MTPB 048A 4C; PSTP 34-014B,윤일,允一,평산,평산 신,平山,平山 申,경,京,탁청,濯淸,,,
13339,조종운,趙鍾雲,1875,유학,幼學,MTPB 078A 4B,,,한양,한양 조,漢陽,漢陽 趙,경,京,,,,,
13340,이병고,李秉皐,1875,진사,進士,MTPA 101B 1D,치정,致正,광주,광주 이,廣州,廣州 李,양근,楊根,,,,,
13341,윤응두,尹應斗,1875,유학,幼學,MTP NL,,,파평,파평 윤,坡平,坡平 尹,풍천,豊川,,,,,
13342,조신희,趙臣熙,1875,교관,敎官,"MTPB 082A 4A; PSTP 15-058A, 24-060A",중린,仲隣,양주,양주 조,楊州,楊州 趙,경,京,,,,,
13343,김기수,金綺秀,1875,현감,縣監,MTPA 181B 1B; PSTP 17-029A,계지,季芝,연안,연안 김,延安,延安 金,경(京),墓在 牙山,,,,,
13344,선준채,宣俊采,1875,유학,幼學,MTP NL,영여,英汝,보성,보성 선,寶城,寶城 宣,보성(寶城),墓在 寶城,죽파,竹坡,,,
13345,홍종영,洪鍾永,1875,유학,幼學,MTPB 029A 3D,,,남양,남양 홍,南陽,南陽 洪,경,京,,,,,
13346,정도인,鄭度仁,1875,유학,幼學,MTPA 246A 3D,,,해주,해주 정,海州,海州 鄭,진주,晋州,,,,,
13347,윤정구,尹定求,1875,생원,生員,"MTPA 274A 1C; PSTP 23-009A, 23-030B",사교,士交,해평,해평 윤,海平,海平 尹,경,京,,,,,
13348,이재완,李載完,1875,유학,幼學,MTPA 064A 3A,순칠,舜七,전주,전주 이,全州,全州 李,경,京,,,,,
13349,유협,柳,1875,업유,業儒,MTPB 020B 3DP,공보,公輔,전주,전주 유,全州,全州 柳,경,京,,,,,
13350,이규붕,李奎鵬,1875,생원,生員,MTPA 112B 4B,순명,順溟,덕수,덕수 이,德水,德水 李,경,京,,,,,
13351,최재철,崔在澈,1875,진사,進士,MTP NL,덕장,德章,탐진,탐진 최,耽津,耽津 崔,부안,扶安,,,,,
13352,김흥균,金興均,1875,부사용,副司勇,MTPA 174A 1B; PSTP 15-056A,기재,起哉,안동,안동 김,安東,安東 金,경,京,,,,,
13353,민영규,閔泳奎,1875,유학,幼學,MTPB 147A 2D; PSTP 43-027A,성오,聖五,여흥,여흥 민,驪興,驪興 閔,경,京,,,,,
13354,이기종,李起鍾,1875,유학,幼學,MTPA 027B 1B; PSTP 03-069A,재경,在卿,전주,전주 이,全州,全州 李,경,京,,,,,
13355,한병제,韓秉濟,1875,유학,幼學,MTP NL,,,청주,청주 한,淸州,淸州 韓,박천,博川,,,,,
13356,장두식,張斗植,1875,유학,幼學,MTP NL,,,인동,인동 장,仁同,仁同 張,영광,靈光,,,,,
13357,홍승목,洪承穆,1875,유학,幼學,MTPB 042B 3A; PSTP 33-091A,경희,景熙,풍산,풍산 홍,豊山,豊山 洪,경,京,,,,,
13358,이헌직,李憲稙,1875,유학,幼學,MTPA 096B 2B; PSTP 13-043B,문우,文遇,한산,한산 이,韓山,韓山 李,경,京,,,,,
13359,김세진,金世鎭,1876,유학,幼學,MTP NL,,,김해,김해 김,金海,金海 金,평양,平壤,,,,,
13360,김성룡,金成龍,1876,유학,幼學,MTP NL,,,전주,전주 김,全州,全州 金,,,,,,,
13361,이희봉,李羲鳳,1876,유학,幼學,MTP NL,,,한산,한산 이,韓山,韓山 李,남포,藍浦,,,,,
13362,조명교,趙命敎,1876,진사,進士,MTPB 078A 2A; PSTP 25-029B,성수,聖受,한양,한양 조,漢陽,漢陽 趙,경,京,,,,,
13363,장치량,張致良,1876,유학,幼學,MTP NL,,,인동,인동 장,仁同,仁同 張,,,,,,,
13364,김원규,金元圭,1876,유학,幼學,MTPA 175B 3B; PSTP 15-072B,,,안동,안동 김,安東,安東 金,경,京,,,,,
13365,박종현,朴宗鉉,1876,유학,幼學,MTPA 223A 2C,여경,汝卿,순천,순천 박,順天,順天 朴,대구,大丘,,,,,
13366,고필상,高必相,1876,유학,幼學,MTPB 242B 3B,,,장택,장택 고,長澤,長澤 高,부안,扶安,,,,,
13367,조광우,趙光祐,1876,유학,幼學,MTP NL,,,백천,백천 조,白川,白川 趙,정주,定州,,,,,
13368,박로참,朴魯參,1876,유학,幼學,MTP NL,,,순천,순천 박,順天,順天 朴,경,京,,,,,
13369,이관회,李觀會,1876,유학,幼學,MTPA 101B 4C,,,광주,광주 이,廣州,廣州 李,죽산,竹山,,,,,
13370,유도위,柳道緯,1876,유학,幼學,MTPB 022A 1C,,,풍산,풍산 유,豊山,豊山 柳,안동,安東,,,,,
13371,전석교,全錫喬,1876,유학,幼學,MTP NL,,,옥천,옥천 전,沃川,沃川 全,옥천,沃川,,,,,
13372,이공엽,李公燁,1876,유학,幼學,MTP NL,운일,雲日,전주,전주 이,全州,全州 李,정주(定州),墓在 定州,,,,,
13373,조광유,趙光游,1876,유학,幼學,MTP NL,,,백천,백천 조,白川,白川 趙,정주,定州,,,,,
13374,김주희,金宙熙,1876,유학,幼學,MTP NL,,,경주,경주 김,慶州,慶州 金,공주,公州,,,,,
13375,민선호,閔善鎬,1876,진사,進士,MTPB 147A 4C; PSTP 43-027A,성취,聖取,여흥,여흥 민,驪興,驪興 閔,경,京,,,,,
13376,이중칠,李重七,1876,유학,幼學,MTPA 037A 3D,수백,壽伯,전주,전주 이,全州,全州 李,경,京,,,,,
13377,김두병,金斗秉,1876,유학,幼學,MTPA 185A 3D,건칠,建七,의성,의성 김,義城,義城 金,안동,安東,,,,,
13378,조동희,趙同熙,1876,유학,幼學,"MTPB 082A 3A; PSTP 17-062A, 24-058A",유선,有先,양주,양주 조,楊州,楊州 趙,경,京,,,,,
13379,김유성,金裕成,1876,생원,生員,MTPA 190B 1D; PSTP 17-062A,경소,景韶,청풍,청풍 김,淸風,淸風 金,경,京,,,,,
13380,백시순,白時淳,1876,유학,幼學,MTP NL,,,수원,수원 백,水原,水原 白,정주,定州,,,,,
13381,이준연,李晙淵,1876,유학,幼學,MTPA 003B 3D,,,전주,전주 이,全州,全州 李,목천,木川,,,,,
